GarageType_target_enc,1stFlrSF,Foundation_target_enc,Neighborhood_target_enc,MSSubClass_target_enc,GrLivArea,TotalBsmtSF,GarageArea,SalePrice
200966.5984431964,979,147693.47573999345,207760.72473202032,135338.94278643656,1958,979,492,145000
200966.5984431964,561,147693.47573999345,173199.42330279542,142994.4129792416,1229,561,462,124000
133844.6523712076,1057,147213.0388465542,137074.06878510257,182466.04765618735,1057,1057,576,132000
198054.58963262377,1337,218004.40229801767,195370.33806856815,181191.80511917887,1337,1337,531,185000
132483.46274086222,696,218004.40229801767,221201.7034756054,139251.39543538197,1416,696,484,155000
108956.66477338466,858,148643.92967309544,127901.58977370606,182388.8759624519,858,858,0,116500
198054.58963262377,1542,149050.0543191652,185222.41104204135,225520.8342009108,2872,1330,619,272000
132928.52869783103,804,149705.90633027573,157819.65398167726,139538.9560681567,1548,804,440,155000
199024.493440907,1800,221947.83308264185,192647.25239517997,182466.04765618735,1800,1800,702,239000
235121.7006125657,824,218004.40229801767,234765.8345399022,225520.8342009108,1894,817,510,214900
199024.493440907,783,221947.83308264185,192875.82895248916,235462.46639557104,1484,783,393,178900
134839.8474490496,976,128261.75945287976,206081.01148546324,143275.60846681776,1308,728,256,160000
199024.493440907,1098,147213.0388465542,144825.90905976115,182466.04765618735,1098,1098,260,135000
108956.66477338466,600,128261.75945287976,125640.89488685304,143275.60846681776,968,600,0,37900
198054.58963262377,1095,149050.0543191652,147021.18032159554,133829.8615926709,1095,588,264,140000
109846.21701219064,720,147213.0388465542,144825.90905976115,143130.0908604894,1192,720,0,135000
252134.6390741042,764,222006.88135099763,308174.0814678937,146373.92791284944,1626,764,474,173000
198054.58963262377,918,149050.0543191652,186545.74603427877,201768.45944954484,918,918,264,99500
199231.7335432684,1428,219254.5623316537,221796.84719755696,183483.42335687476,1428,1428,480,182000
134839.8474490496,1136,128261.75945287976,127901.58977370606,174938.83079633545,2019,728,532,167500
132483.46274086222,673,218004.40229801767,221201.7034756054,139251.39543538197,1382,673,490,165000
108956.66477338466,869,222006.88135099763,127901.58977370606,104328.52749672809,869,440,0,85500
199024.493440907,1241,221947.83308264185,223318.84301118867,200260.48719755697,1241,1241,569,199900
131681.9093723326,894,147693.47573999345,132023.63868179964,183220.12629763645,894,894,400,110000
134839.8474490496,1121,222006.88135099763,137994.26253677416,182388.8759624519,1121,1121,480,139000
198054.58963262377,999,149050.0543191652,147021.18032159554,152241.9231482512,999,944,588,178400
200966.5984431964,1276,220233.78524049476,279558.95436927414,231431.2289061408,2612,1225,676,336000
200966.5984431964,1266,220233.78524049476,188502.5299898207,183220.12629763645,1266,1266,388,159895
200966.5984431964,1149,220233.78524049476,199396.8118447444,231431.2289061408,2290,1128,779,255900
200966.5984431964,1302,147693.47573999345,157422.20332897076,135338.94278643656,1734,0,539,126000
132483.46274086222,1164,149050.0543191652,130706.2992660582,133829.8615926709,1164,1164,240,125000
200966.5984431964,1001,147693.47573999345,123854.84616826354,144219.44051125445,1635,485,255,117000
200966.5984431964,1940,220233.78524049476,298395.18612607697,183220.12629763645,1940,1930,606,395192
199231.7335432684,1118,149705.90633027573,190044.94135282663,231856.49381278292,2030,848,551,195000
199343.5230126496,778,222006.88135099763,218271.56903858596,234883.5588687686,1576,770,614,197000
198054.58963262377,1407,218004.40229801767,280752.75828047923,225520.8342009108,2392,1396,870,348000
199024.493440907,916,129001.85433466172,121639.14413582496,168951.86815952597,1742,916,424,168000
198054.58963262377,1020,149050.0543191652,147021.18032159554,225520.8342009108,1851,822,440,187000
198054.58963262377,750,218004.40229801767,195370.33806856815,225520.8342009108,1500,750,564,173900
198054.58963262377,1718,218004.40229801767,295326.4089969462,181191.80511917887,1718,1700,786,337500
133844.6523712076,774,147213.0388465542,130909.62326156678,143130.0908604894,1230,747,305,121600
198054.58963262377,1442,149050.0543191652,185222.41104204135,181191.80511917887,1442,1442,615,185000
132928.52869783103,1077,127085.6141448518,116138.45705343448,103471.12779350462,1077,1007,210,91000
199231.7335432684,1208,219254.5623316537,198674.86569089824,183483.42335687476,1208,1187,632,206000
131681.9093723326,944,125319.02453712602,132023.63868179964,183220.12629763645,944,0,528,82000
134839.8474490496,691,128261.75945287976,125640.89488685304,104328.52749672809,691,691,216,86000
199024.493440907,1574,221947.83308264185,223318.84301118867,182466.04765618735,1574,1574,824,232000
131681.9093723326,1680,147693.47573999345,187836.60899694625,135338.94278643656,1680,1680,528,136905
198054.58963262377,1504,218004.40229801767,190048.3846951043,201768.45944954484,1504,1346,457,181000
199024.493440907,985,147213.0388465542,192647.25239517997,170920.74571054638,985,985,328,149900
199024.493440907,1657,147213.0388465542,144825.90905976115,182466.04765618735,1657,1657,484,163500
199343.5230126496,546,148643.92967309544,118168.53373854829,146373.92791284944,1092,546,286,88000
199231.7335432684,1710,219254.5623316537,158052.54052149403,183483.42335687476,1710,1710,550,240000
111131.03432184827,1008,127749.94283023692,149477.4147746423,144219.44051125445,1522,1008,0,102000
198054.58963262377,720,149050.0543191652,140802.4423302795,141402.59631853417,1271,720,312,135000
108956.66477338466,1664,148643.92967309544,129165.63629403422,138616.92637908028,1664,0,0,100000
133844.6523712076,900,221947.83308264185,209419.5416289137,168951.86815952597,1502,602,180,165000
132483.46274086222,1022,128045.18682394264,124586.76106188056,105740.6362680809,1022,1022,280,85000
134839.8474490496,1082,148643.92967309544,145089.99745755122,182388.8759624519,1082,1082,240,119200
199231.7335432684,810,219254.5623316537,190044.94135282663,231856.49381278292,1665,810,528,227000
198054.58963262377,1504,218004.40229801767,195370.33806856815,181191.80511917887,1504,1504,478,203000
199343.5230126496,1360,148643.92967309544,277716.88284841774,200818.9299976509,1360,1220,565,187500
198054.58963262377,802,218004.40229801767,191220.64984801156,168988.55960425045,1472,384,402,160000
199231.7335432684,1506,219254.5623316537,190680.6788127513,193034.39638634407,1506,1362,440,213490
199231.7335432684,1132,219254.5623316537,129341.5694231813,183483.42335687476,1132,1132,451,176000
199024.493440907,1220,221947.83308264185,192647.25239517997,182466.04765618735,1220,1199,632,194000
134839.8474490496,912,148643.92967309544,125640.89488685304,143275.60846681776,1248,912,160,87000
200966.5984431964,1504,220233.78524049476,188502.5299898207,201987.54281432077,1504,1346,437,191000
199231.7335432684,2898,149705.90633027573,218238.2754779604,183483.42335687476,2898,1565,665,287000
134839.8474490496,882,148643.92967309544,199143.01953705208,182388.8759624519,882,882,461,112500
199343.5230126496,1264,148643.92967309544,145089.99745755122,182388.8759624519,1264,1268,461,167500
198054.58963262377,1646,218004.40229801767,234765.8345399022,181191.80511917887,1646,1638,800,293077
199343.5230126496,968,148643.92967309544,145089.99745755122,143275.60846681776,1376,768,240,105000
134839.8474490496,672,148643.92967309544,134015.11844744405,146373.92791284944,1218,672,264,118000
108528.71972351744,948,219254.5623316537,146584.60582569885,131965.8615926709,1928,686,0,160000
164902.32699083863,1687,127085.6141448518,146584.60582569885,157879.76932111816,3082,824,672,197000
199231.7335432684,1352,219254.5623316537,281898.0769641446,231856.49381278292,2520,1338,796,310000
199343.5230126496,1654,222006.88135099763,199143.01953705208,182388.8759624519,1654,1654,900,230000
163740.43362803513,954,222006.88135099763,206081.01148546324,104328.52749672809,954,920,240,119750
132483.46274086222,845,117504.88817348966,130706.2992660582,181191.80511917887,845,0,290,84000
199231.7335432684,1620,219254.5623316537,218238.2754779604,183483.42335687476,1620,1620,912,315500
252134.6390741042,1055,222006.88135099763,199143.01953705208,234883.5588687686,2263,1055,905,287000
108956.66477338466,798,148643.92967309544,118168.53373854829,146373.92791284944,1344,546,0,97000
199231.7335432684,630,149705.90633027573,119810.9188787096,133861.2722935979,630,630,286,80000
200966.5984431964,1803,147693.47573999345,138678.84741639957,183220.12629763645,1803,1134,484,155000
199024.493440907,800,147213.0388465542,185661.1355526472,235462.46639557104,1632,800,484,173000
200966.5984431964,1306,220233.78524049476,298395.18612607697,201987.54281432077,1306,1306,624,196000
199024.493440907,1532,221947.83308264185,183340.6072301441,235462.46639557104,2329,1475,514,262280
200966.5984431964,2524,220233.78524049476,187836.60899694625,183220.12629763645,2524,2524,542,278000
200966.5984431964,1733,125319.02453712602,132023.63868179964,183220.12629763645,1733,0,452,139600
235121.7006125657,1992,218004.40229801767,254755.84955725097,225520.8342009108,2868,1992,716,556581
131681.9093723326,990,220233.78524049476,199396.8118447444,183220.12629763645,990,990,672,145000
200966.5984431964,1771,125319.02453712602,157422.20332897076,183220.12629763645,1771,0,336,115000
131681.9093723326,930,147693.47573999345,132023.63868179964,183220.12629763645,930,0,308,84900
199343.5230126496,1302,222006.88135099763,189995.3934259539,182388.8759624519,1302,1302,436,176485
199231.7335432684,1316,219254.5623316537,198674.86569089824,183483.42335687476,1316,1316,440,200141
199024.493440907,1127,147213.0388465542,144825.90905976115,235462.46639557104,1977,816,540,165000
156871.97699083862,1526,147693.47573999345,132023.63868179964,183220.12629763645,1526,1216,364,144500
199024.493440907,1091,221947.83308264185,192647.25239517997,235462.46639557104,1989,1065,586,255000
199343.5230126496,1523,148643.92967309544,185234.39905963707,182388.8759624519,1523,1193,478,180000
200966.5984431964,1364,220233.78524049476,298395.18612607697,201987.54281432077,1364,1364,484,185850
247511.9491149525,979,221947.83308264185,286367.7739338416,235462.46639557104,1850,973,467,248000
198054.58963262377,1130,218004.40229801767,295326.4089969462,225520.8342009108,2184,1104,836,335000
134839.8474490496,1096,148643.92967309544,206081.01148546324,143275.60846681776,1991,854,432,220000
199343.5230126496,1338,222006.88135099763,277716.88284841774,200818.9299976509,1338,1338,582,213500
132483.46274086222,1422,128045.18682394264,124586.76106188056,133829.8615926709,2337,662,560,90000
134839.8474490496,1103,128261.75945287976,125640.89488685304,104328.52749672809,1103,1103,440,110500
198054.58963262377,1154,149050.0543191652,147021.18032159554,181191.80511917887,1154,1154,480,154000
199343.5230126496,1306,222006.88135099763,194481.6609007624,234883.5588687686,2260,1306,533,328000
199024.493440907,799,221947.83308264185,192875.82895248916,235462.46639557104,1571,799,380,178000
200966.5984431964,798,147693.47573999345,146812.37314815892,231431.2289061408,1611,780,442,167900
133844.6523712076,893,147213.0388465542,144825.90905976115,138441.37831806438,893,845,576,135000
199343.5230126496,1048,148643.92967309544,145089.99745755122,182388.8759624519,1048,1048,286,135000
199024.493440907,829,147213.0388465542,185661.1355526472,235462.46639557104,1556,727,441,154000
134839.8474490496,1002,148643.92967309544,129165.63629403422,143275.60846681776,1456,810,280,91500
199343.5230126496,698,148643.92967309544,129165.63629403422,234883.5588687686,1426,690,440,159500
200966.5984431964,1240,220233.78524049476,199396.8118447444,183220.12629763645,1240,1240,826,194000
200966.5984431964,960,147693.47573999345,207760.72473202032,156806.44414748627,1740,800,240,219500
199024.493440907,1096,147213.0388465542,121639.14413582496,143130.0908604894,1466,796,566,170000
198054.58963262377,1096,149050.0543191652,147021.18032159554,181191.80511917887,1096,1096,299,138800
199231.7335432684,848,219254.5623316537,198674.86569089824,193034.39638634407,848,848,420,155900
199024.493440907,990,221947.83308264185,192647.25239517997,182466.04765618735,990,990,299,126000
199231.7335432684,1258,149705.90633027573,190044.94135282663,183483.42335687476,1258,1258,528,145000
200966.5984431964,1040,147693.47573999345,138678.84741639957,183220.12629763645,1040,1040,308,133000
198054.58963262377,1459,218004.40229801767,195370.33806856815,181191.80511917887,1459,1459,527,192000
199024.493440907,1251,147213.0388465542,144825.90905976115,182466.04765618735,1251,1251,461,160000
199343.5230126496,691,222006.88135099763,189995.3934259539,234883.5588687686,1498,691,409,187500
199343.5230126496,996,222006.88135099763,182892.8885676892,157256.97808651297,996,936,564,147000
200966.5984431964,546,147693.47573999345,118136.65999035643,142994.4129792416,1092,546,286,83500
199024.493440907,1082,221947.83308264185,223318.84301118867,235462.46639557104,1953,1082,1043,252000
132483.46274086222,970,218004.40229801767,130706.2992660582,139251.39543538197,1709,970,380,137500
200966.5984431964,1247,220233.78524049476,221652.76719755697,201987.54281432077,1247,1247,550,197000
131681.9093723326,1040,125319.02453712602,146812.37314815892,135338.94278643656,1040,0,400,92900
133844.6523712076,624,221947.83308264185,223318.84301118867,142661.48254212315,1252,600,462,160000
132928.52869783103,1390,219254.5623316537,146584.60582569885,143514.61725658685,1694,1181,576,136500
134839.8474490496,1200,148643.92967309544,145089.99745755122,182388.8759624519,1200,864,884,146000
200966.5984431964,936,147693.47573999345,146812.37314815892,183220.12629763645,936,936,308,129000
199024.493440907,1314,221947.83308264185,192647.25239517997,182466.04765618735,1314,1314,440,176432
108956.66477338466,773,222006.88135099763,114241.17870376684,174938.83079633545,1355,684,0,127000
199343.5230126496,1088,148643.92967309544,277716.88284841774,200818.9299976509,1088,1074,461,170000
134839.8474490496,757,128261.75945287976,127901.58977370606,143275.60846681776,1324,672,240,128000
199231.7335432684,1601,149705.90633027573,190044.94135282663,183483.42335687476,1601,1271,478,157000
133844.6523712076,438,147213.0388465542,149980.28433985967,104592.70225510924,438,290,246,60000
131681.9093723326,950,147693.47573999345,146812.37314815892,183220.12629763645,950,950,280,119500
200966.5984431964,1134,147693.47573999345,146812.37314815892,183220.12629763645,1134,1010,254,135000
247511.9491149525,1194,147213.0388465542,144825.90905976115,182466.04765618735,1194,655,539,159500
132928.52869783103,630,149705.90633027573,123215.6073587775,139538.9560681567,1302,630,440,106000
198054.58963262377,1500,218004.40229801767,280752.75828047923,225520.8342009108,2622,1463,712,325000
200966.5984431964,1442,220233.78524049476,180648.8062929032,183220.12629763645,1442,910,719,179900
247511.9491149525,887,221947.83308264185,192875.82895248916,235462.46639557104,2021,868,422,274725
199024.493440907,948,221947.83308264185,192875.82895248916,235462.46639557104,1690,924,463,181000
199024.493440907,1836,221947.83308264185,309315.89905963704,182466.04765618735,1836,1836,862,280000
199343.5230126496,773,222006.88135099763,189995.3934259539,234883.5588687686,1658,773,431,188000
198054.58963262377,1098,149050.0543191652,185222.41104204135,225520.8342009108,1964,803,483,205000
131681.9093723326,816,147693.47573999345,146812.37314815892,183220.12629763645,816,816,308,129900
198054.58963262377,1008,149050.0543191652,147021.18032159554,181191.80511917887,1008,1008,240,134500
133844.6523712076,833,147213.0388465542,121639.14413582496,182466.04765618735,833,833,326,117000
198054.58963262377,1734,218004.40229801767,295326.4089969462,181191.80511917887,1734,1734,928,318000
238894.03479201056,779,220233.78524049476,191785.54405531555,169414.93079633545,1419,408,527,184100
198054.58963262377,894,149050.0543191652,140802.4423302795,181191.80511917887,894,894,450,130000
247511.9491149525,1021,147213.0388465542,137074.06878510257,170920.74571054638,1601,533,300,140000
199343.5230126496,1040,148643.92967309544,145089.99745755122,182388.8759624519,1040,1040,286,133700
134839.8474490496,1012,128261.75945287976,114241.17870376684,104328.52749672809,1012,1012,308,118400
198054.58963262377,1552,218004.40229801767,195370.33806856815,181191.80511917887,1552,1552,782,212900
173265.23893772488,960,149050.0543191652,130706.2992660582,181191.80511917887,960,672,288,112000
108907.75843463709,698,149050.0543191652,130706.2992660582,181191.80511917887,698,698,0,118000
199343.5230126496,812,222006.88135099763,189995.3934259539,171058.63962623652,1482,384,392,163900
131681.9093723326,1005,147693.47573999345,146812.37314815892,183220.12629763645,1005,1005,672,115000
199343.5230126496,1555,222006.88135099763,191761.97808651297,200818.9299976509,1555,1373,660,174000
199231.7335432684,1530,219254.5623316537,192877.39029142316,183483.42335687476,1530,1530,630,259000
252134.6390741042,847,222006.88135099763,189995.3934259539,234883.5588687686,1959,847,434,215000
132928.52869783103,936,149705.90633027573,120641.53847626928,137125.33045038118,936,936,672,140000
133844.6523712076,1328,129001.85433466172,149980.28433985967,143130.0908604894,1981,1122,576,135000
109846.21701219064,974,221947.83308264185,161837.9660422505,182466.04765618735,974,974,0,93500
134839.8474490496,1178,128261.75945287976,125640.89488685304,174938.83079633545,2210,1008,205,117500
199231.7335432684,1142,219254.5623316537,184228.61079633544,231856.49381278292,2020,1128,466,239500
200966.5984431964,916,220233.78524049476,191785.54405531555,231431.2289061408,1600,916,460,169000
134839.8474490496,986,128261.75945287976,127901.58977370606,104328.52749672809,986,960,180,102000
198054.58963262377,1032,149050.0543191652,147021.18032159554,141402.59631853417,1252,1032,288,119000
108907.75843463709,780,149050.0543191652,140802.4423302795,141402.59631853417,1020,780,0,94000
199343.5230126496,1567,222006.88135099763,156446.3595612342,182388.8759624519,1567,1567,714,196000
131681.9093723326,1167,127749.94283023692,127039.08565692024,100978.02701432936,1167,915,495,144000
132928.52869783103,952,149705.90633027573,147869.98077675982,183483.42335687476,952,952,840,139000
199231.7335432684,1088,149705.90633027573,190044.94135282663,231856.49381278292,1868,780,484,197500
252134.6390741042,1466,222006.88135099763,199143.01953705208,234883.5588687686,2828,1466,1052,424870
108528.71972351744,1006,149705.90633027573,140403.04096478663,183483.42335687476,1006,1006,0,80000
133844.6523712076,672,129001.85433466172,129804.7878139859,135846.55132722575,924,672,280,80000
134839.8474490496,1042,128261.75945287976,127901.58977370606,143275.60846681776,1576,1042,225,149000
198054.58963262377,1298,149050.0543191652,186545.74603427877,181191.80511917887,1298,1298,403,180000
199024.493440907,860,147213.0388465542,209419.5416289137,168951.86815952597,1564,704,234,174500
132928.52869783103,572,219254.5623316537,120641.53847626928,143514.61725658685,1111,572,288,116900
132928.52869783103,832,219254.5623316537,120641.53847626928,163674.93345801486,1482,650,324,143000
199024.493440907,932,147213.0388465542,144825.90905976115,182466.04765618735,932,932,306,124000
199231.7335432684,1466,149705.90633027573,129341.5694231813,183483.42335687476,1466,1466,528,149900
200966.5984431964,1811,220233.78524049476,207760.72473202032,183220.12629763645,1811,1073,470,230000
131681.9093723326,816,127749.94283023692,113002.39186927414,100978.02701432936,816,816,432,120500
199231.7335432684,902,149705.90633027573,147869.98077675982,231856.49381278292,1820,864,492,201800
199343.5230126496,1437,148643.92967309544,201974.7116513977,182388.8759624519,1437,1437,528,218000
200966.5984431964,1265,220233.78524049476,146812.37314815892,169414.93079633545,1265,1219,502,179900
199231.7335432684,1314,219254.5623316537,301127.32602883765,193034.39638634407,1314,1314,626,230000
199343.5230126496,1580,222006.88135099763,218271.56903858596,182388.8759624519,1580,1580,830,235128
200966.5984431964,943,147693.47573999345,187836.60899694625,231431.2289061408,1876,901,540,185000
200966.5984431964,855,147693.47573999345,156495.54498473104,142994.4129792416,1456,855,440,146000
133844.6523712076,1640,147213.0388465542,209419.5416289137,182466.04765618735,1640,1296,924,224000
199024.493440907,894,147213.0388465542,137074.06878510257,182466.04765618735,894,894,450,129000
140574.71165139772,1258,149050.0543191652,140802.4423302795,138138.85317765392,1258,1198,400,108959
199343.5230126496,1432,222006.88135099763,201974.7116513977,171058.63962623652,1432,1360,588,194000
200966.5984431964,1502,220233.78524049476,298395.18612607697,183220.12629763645,1502,1502,644,233170
200966.5984431964,1694,220233.78524049476,199396.8118447444,183220.12629763645,1694,1694,776,245350
199024.493440907,959,221947.83308264185,192875.82895248916,235462.46639557104,1671,959,472,173000
164902.32699083863,1236,149705.90633027573,129341.5694231813,163674.93345801486,2108,1127,540,235000
199343.5230126496,1118,148643.92967309544,156446.3595612342,171058.63962623652,1118,1096,358,171000
199343.5230126496,1261,148643.92967309544,145089.99745755122,182388.8759624519,1261,1261,433,163000
132928.52869783103,625,219254.5623316537,221796.84719755696,139538.9560681567,1250,625,625,171900
108907.75843463709,1636,149050.0543191652,205501.1415926709,141402.59631853417,3086,1598,0,200500
131681.9093723326,1170,127749.94283023692,207760.72473202032,156806.44414748627,2345,952,360,239000
199343.5230126496,2129,222006.88135099763,287548.2372171326,143275.60846681776,2872,1683,541,285000
199231.7335432684,923,149705.90633027573,158052.54052149403,183483.42335687476,923,876,264,119500
134839.8474490496,818,148643.92967309544,125640.89488685304,143275.60846681776,1224,818,210,115000
131681.9093723326,820,127749.94283023692,207760.72473202032,144219.44051125445,1343,731,186,154900
109846.21701219064,1124,123946.8615926709,129804.7878139859,182466.04765618735,1124,0,0,93000
199024.493440907,1298,170742.3628309675,231033.80999461096,235462.46639557104,2514,1216,693,250000
199231.7335432684,1652,219254.5623316537,201792.63624618275,193034.39638634407,1652,1600,482,392500
132483.46274086222,1130,128045.18682394264,124586.76106188056,105740.6362680809,1130,1120,720,120000
169028.0771166818,1572,147693.47573999345,235769.9868519078,183220.12629763645,1572,1572,995,186700
200966.5984431964,949,127749.94283023692,132023.63868179964,144219.44051125445,1221,784,392,104900
137142.73383205943,1014,147693.47573999345,123854.84616826354,137951.78999295278,1699,978,420,95000
199343.5230126496,1624,222006.88135099763,287548.2372171326,182388.8759624519,1624,1624,757,262000
199343.5230126496,831,222006.88135099763,199143.01953705208,234883.5588687686,1660,831,493,195000
199343.5230126496,1028,222006.88135099763,189995.3934259539,234883.5588687686,1804,994,442,189000
131681.9093723326,764,220233.78524049476,221652.76719755697,142994.4129792416,1441,776,492,174000
132483.46274086222,842,218004.40229801767,124586.76106188056,141402.59631853417,1472,702,250,125000
199024.493440907,663,147213.0388465542,137074.06878510257,235462.46639557104,1352,663,299,158000
199343.5230126496,728,222006.88135099763,189995.3934259539,234883.5588687686,1456,728,400,176000
238894.03479201056,879,220233.78524049476,191785.54405531555,231431.2289061408,1863,879,660,219210
132928.52869783103,815,127085.6141448518,120641.53847626928,157879.76932111816,1690,815,225,144000
198054.58963262377,1212,218004.40229801767,195370.33806856815,181191.80511917887,1212,1212,573,178000
198054.58963262377,1382,149050.0543191652,140802.4423302795,181191.80511917887,1382,1051,459,148000
199231.7335432684,864,149705.90633027573,147869.98077675982,183483.42335687476,864,864,280,116050
199024.493440907,866,221947.83308264185,192647.25239517997,235462.46639557104,1779,866,546,197900
134839.8474490496,884,128261.75945287976,127901.58977370606,143275.60846681776,1348,884,216,117000
198054.58963262377,1630,218004.40229801767,195370.33806856815,181191.80511917887,1630,1630,451,213000
199024.493440907,1074,147213.0388465542,185661.1355526472,182466.04765618735,1074,1056,495,153500
200966.5984431964,2196,147693.47573999345,180648.8062929032,183220.12629763645,2196,2158,701,271900
132928.52869783103,1056,149705.90633027573,184228.61079633544,183483.42335687476,1056,1056,384,107000
198054.58963262377,1700,218004.40229801767,195370.33806856815,181191.80511917887,1700,1682,544,200000
132483.46274086222,1283,149050.0543191652,147021.18032159554,181191.80511917887,1283,931,506,140000
198054.58963262377,1660,218004.40229801767,221201.7034756054,181191.80511917887,1660,1660,500,290000
173265.23893772488,1080,189699.42330279545,191220.64984801156,141402.59631853417,1752,559,492,164000
199343.5230126496,672,148643.92967309544,129165.63629403422,104328.52749672809,672,672,234,113000
198054.58963262377,960,149050.0543191652,140802.4423302795,168988.55960425045,960,648,364,145000
199343.5230126496,999,148643.92967309544,145089.99745755122,157256.97808651297,999,925,300,134500
131681.9093723326,894,147693.47573999345,138678.84741639957,183220.12629763645,894,894,384,125000
198054.58963262377,1318,117504.88817348966,140802.4423302795,138138.85317765392,1902,0,539,112000
198054.58963262377,1314,218004.40229801767,221201.7034756054,181191.80511917887,1314,1300,552,229456
111131.03432184827,672,125319.02453712602,127039.08565692024,144219.44051125445,912,0,0,80500
111131.03432184827,672,147693.47573999345,123429.82699083864,142994.4129792416,1218,672,0,91500
200966.5984431964,912,147693.47573999345,146812.37314815892,183220.12629763645,912,912,288,115000
199231.7335432684,1211,149705.90633027573,140403.04096478663,183483.42335687476,1211,952,322,134000
199231.7335432684,1168,149705.90633027573,147869.98077675982,143514.61725658685,1846,1040,315,143000
133844.6523712076,2136,147213.0388465542,144825.90905976115,182466.04765618735,2136,2136,528,137900
198054.58963262377,788,218004.40229801767,191220.64984801156,225520.8342009108,1490,788,388,184000
199231.7335432684,1138,149705.90633027573,147869.98077675982,172045.5950908825,1138,588,264,145000
238894.03479201056,894,220233.78524049476,221652.76719755697,231431.2289061408,1933,894,668,214000
131681.9093723326,912,147693.47573999345,146812.37314815892,183220.12629763645,912,912,576,147000
199231.7335432684,1702,219254.5623316537,301127.32602883765,193034.39638634407,1702,1702,1052,367294
156871.97699083862,1507,147693.47573999345,146812.37314815892,169414.93079633545,1507,1075,404,127000
199231.7335432684,1190,149705.90633027573,147869.98077675982,137125.33045038118,1190,1106,540,132500
140504.62831806438,1224,122867.23082569886,147869.98077675982,137125.33045038118,1224,0,462,101800
199024.493440907,1188,147213.0388465542,144825.90905976115,182466.04765618735,1188,1188,531,142000
109846.21701219064,1024,221947.83308264185,149980.28433985967,168951.86815952597,1964,940,0,130000
132928.52869783103,892,127085.6141448518,201792.63624618275,163674.93345801486,1784,747,180,138887
252134.6390741042,764,222006.88135099763,308174.0814678937,146373.92791284944,1626,764,474,175500
246810.20999752395,847,219254.5623316537,198674.86569089824,231856.49381278292,1948,847,434,195000
132483.46274086222,1141,218004.40229801767,186545.74603427877,181191.80511917887,1141,1141,484,142500
199343.5230126496,1484,222006.88135099763,228528.7927726881,182388.8759624519,1484,1476,472,265900
199343.5230126496,884,222006.88135099763,199143.01953705208,234883.5588687686,1768,884,543,224900
200966.5984431964,1689,220233.78524049476,221652.76719755697,183220.12629763645,1689,1689,954,248328
199231.7335432684,1173,149705.90633027573,190044.94135282663,153185.54951508442,1173,1053,528,170000
200966.5984431964,2076,220233.78524049476,298395.18612607697,183220.12629763645,2076,2076,850,465000
132483.46274086222,792,218004.40229801767,210215.05403865472,169225.31207201458,1517,792,400,230000
252134.6390741042,1140,148643.92967309544,185234.39905963707,171058.63962623652,1868,585,477,178000
198054.58963262377,756,218004.40229801767,221201.7034756054,225520.8342009108,1553,756,615,186500
199343.5230126496,1034,148643.92967309544,156446.3595612342,171058.63962623652,1034,1012,888,169900
133844.6523712076,1134,129001.85433466172,121639.14413582496,164224.71165139772,2058,735,396,129500
200966.5984431964,988,147693.47573999345,146812.37314815892,183220.12629763645,988,876,276,119000
199024.493440907,2110,147213.0388465542,144825.90905976115,182466.04765618735,2110,2110,522,244000
200966.5984431964,1405,220233.78524049476,298395.18612607697,201987.54281432077,1405,1405,478,171750
198054.58963262377,874,149050.0543191652,158287.10317765392,181191.80511917887,874,864,288,130000
199343.5230126496,1516,148643.92967309544,201974.7116513977,234883.5588687686,2167,1192,518,294000
252134.6390741042,760,222006.88135099763,129165.63629403422,234883.5588687686,1656,746,397,165400
133844.6523712076,959,129001.85433466172,130909.62326156678,143130.0908604894,1367,884,560,127500
200966.5984431964,1987,220233.78524049476,279558.95436927414,183220.12629763645,1987,1986,691,301500
109846.21701219064,864,221947.83308264185,129804.7878139859,104592.70225510924,864,864,0,99900
198054.58963262377,1166,218004.40229801767,191220.64984801156,168988.55960425045,1166,856,400,190000
198054.58963262377,1054,149050.0543191652,147021.18032159554,181191.80511917887,1054,1054,460,151000
246810.20999752395,892,219254.5623316537,192877.39029142316,231856.49381278292,1675,841,502,181000
199231.7335432684,1050,149705.90633027573,147869.98077675982,183483.42335687476,1050,1050,338,128900
198054.58963262377,1104,149050.0543191652,205501.1415926709,141402.59631853417,1788,1104,304,161500
133844.6523712076,1060,221947.83308264185,130909.62326156678,168951.86815952597,1824,764,520,180500
200966.5984431964,1337,220233.78524049476,146812.37314815892,201987.54281432077,1337,1405,511,181000
132483.46274086222,713,218004.40229801767,221201.7034756054,139251.39543538197,1452,691,506,183900
132928.52869783103,964,149705.90633027573,120641.53847626928,131965.8615926709,1889,925,308,122000
199024.493440907,2018,221947.83308264185,231033.80999461096,182466.04765618735,2018,2002,746,378500
247511.9491149525,1968,147213.0388465542,209419.5416289137,143130.0908604894,3447,728,1014,381000
199231.7335432684,874,149705.90633027573,147869.98077675982,143514.61725658685,1524,874,315,144000
199343.5230126496,1332,222006.88135099763,194481.6609007624,167599.50568811037,1524,1332,586,260000
199343.5230126496,1489,148643.92967309544,185234.39905963707,182388.8759624519,1489,1489,462,185750
199343.5230126496,935,148643.92967309544,137994.26253677416,182388.8759624519,935,935,288,137000
165726.97699083862,1357,147213.0388465542,129804.7878139859,170920.74571054638,1357,1019,312,177000
